# Time-averaged data for fix tout
# TimeStep c_watT
197900 299.979
198000 304.151
198100 298.151
198200 295.033
198300 299.624
198400 300.85
198500 303.774
198600 304.238
198700 288.152
198800 307.577
198900 302.062
199000 310.657
199100 294.49
199200 298.316
199300 305.951
199400 292.878
199500 303.949
199600 293.222
199700 304.383
199800 294.343
199900 294.261
200000 297.535
